selection_rank	term	freq_abs_domain	freq_rel_dom_ppm	freq_abs_global	freq_rel_glob_ppm	specificity_ratio	log_likelihood	n_articles	qid_wikidata	depth	nivel_abstraccion
235	prentice	10	35.42	838	1.97	18.16	38.98	9			desconocido
236	escorrentía	16	56.68	1348	3.17	18.07	62.21	8			desconocido
237	plantar	94	332.97	7920	18.64	18.06	365.47	18			desconocido
238	quinasa	14	49.59	1182	2.78	18.03	54.38	5			desconocido
239	fotosíntesis	23	81.47	1953	4.60	17.92	89.08	8			desconocido
240	dispositivo	568	2011.97	48495	114.14	17.82	2194.09	143			desconocido
241	genético	286	1013.07	24517	57.70	17.75	1102.58	33			desconocido
242	audio	51	180.65	4379	10.31	17.72	196.46	26			desconocido
243	grieta	65	230.24	5716	13.45	17.30	247.44	5			desconocido
244	almacenar él	10	35.42	884	2.08	17.21	37.97	6			desconocido
245	robots	17	60.22	1505	3.54	17.18	64.50	7			desconocido
246	célula	9	31.88	800	1.88	17.11	34.08	8			desconocido
247	systems	89	315.26	8006	18.84	16.91	334.99	37			desconocido
248	estándares	15	53.13	1354	3.19	16.85	56.36	14			desconocido
249	monolítico	13	46.05	1175	2.77	16.83	48.81	7			desconocido
250	hormiga	78	276.29	7076	16.65	16.76	292.34	5			desconocido
251	telégrafo	32	113.35	2909	6.85	16.73	119.81	8			desconocido
252	adaptador	23	81.47	2091	4.92	16.73	86.11	15			desconocido
253	microonda	15	53.13	1373	3.23	16.61	55.97	7			desconocido
254	solar	80	283.38	7348	17.29	16.55	297.96	9			desconocido
255	lodo	31	109.81	2852	6.71	16.53	115.36	8			desconocido
256	enrutamiento	9	31.88	830	1.95	16.49	33.45	5			desconocido
257	cuantificar	22	77.93	2032	4.78	16.46	81.71	10			desconocido
258	sedimentación	18	63.76	1674	3.94	16.35	66.62	6			desconocido
259	métodos	16	56.68	1512	3.56	16.09	58.73	9			desconocido
260	insulina	23	81.47	2178	5.13	16.05	84.34	8			desconocido
261	mbit	9	31.88	861	2.03	15.89	32.83	6			desconocido
262	bocina	13	46.05	1244	2.93	15.88	47.41	7			desconocido
263	computacional	60	212.53	5748	13.53	15.86	218.70	36			desconocido
264	logic	24	85.01	2300	5.41	15.86	87.47	7			desconocido
