selection_rank	term	freq_abs_domain	freq_rel_dom_ppm	freq_abs_global	freq_rel_glob_ppm	specificity_ratio	log_likelihood	n_articles	qid_wikidata	depth	nivel_abstraccion
90	mónaco	25	259.40	8119	19.11	13.61	84.16	7			desconocido
91	prusia	49	508.42	16026	37.72	13.52	164.31	14			desconocido
92	anexar	15	155.64	4908	11.55	13.51	50.29	10			desconocido
93	confederación	69	715.94	22857	53.80	13.35	229.74	19			desconocido
94	monopolio	20	207.52	6663	15.68	13.27	66.38	11			desconocido
95	fría	23	238.65	7728	18.19	13.16	75.98	11			desconocido
96	sultán	39	404.66	13157	30.97	13.10	128.54	9			desconocido
97	yemen	22	228.27	7530	17.72	12.91	71.92	10			desconocido
98	delegar	12	124.51	4248	10.00	12.49	38.48	10			desconocido
99	anexión	19	197.14	6744	15.87	12.45	60.84	10			desconocido
100	referéndum	30	311.28	10671	25.12	12.43	95.94	13			desconocido
101	religión	14	145.26	5021	11.82	12.32	44.56	5			desconocido
102	hereditario	19	197.14	6847	16.12	12.26	60.31	14			desconocido
103	birmania	28	290.53	10104	23.78	12.25	88.81	9			desconocido
104	provincias	26	269.77	9388	22.10	12.24	82.43	10			desconocido
105	states	28	290.53	10176	23.95	12.16	88.44	11			desconocido
106	monárquico	14	145.26	5090	11.98	12.16	44.21	9			desconocido
107	tratado	109	1130.98	39923	93.96	12.07	342.73	27			desconocido
108	aristocracia	17	176.39	6231	14.67	12.06	53.43	8			desconocido
109	legítimo	32	332.03	11930	28.08	11.85	99.58	18			desconocido
110	fallido	32	332.03	11971	28.18	11.81	99.38	9			desconocido
111	abolición	17	176.39	6390	15.04	11.76	52.65	11			desconocido
112	hegemonía	12	124.51	4524	10.65	11.72	37.10	10			desconocido
113	independencia	151	1566.76	57965	136.43	11.51	461.80	49			desconocido
114	burguesía	16	166.01	6263	14.74	11.29	48.36	11			desconocido
115	territorial	104	1079.10	40851	96.15	11.25	313.69	50			desconocido
116	romano	51	529.17	20113	47.34	11.20	153.46	24			desconocido
117	federación	30	311.28	11872	27.94	11.17	90.08	16			desconocido
118	autonomía	54	560.30	21491	50.58	11.10	161.59	29			desconocido
119	vaticano	30	311.28	12108	28.50	10.95	89.01	9			desconocido
120	territorio	26	269.77	10505	24.72	10.94	77.09	13			desconocido
121	nigeria	50	518.80	20314	47.81	10.88	147.74	11			desconocido
122	persia	17	176.39	6959	16.38	10.79	50.00	5			desconocido
123	plural	13	134.89	5431	12.78	10.58	37.75	11			desconocido
124	persa	17	176.39	7146	16.82	10.51	49.18	5			desconocido
125	subordinado	13	134.89	5503	12.95	10.44	37.44	10			desconocido
126	unión	448	4648.41	191269	450.18	10.35	1283.47	57			desconocido
127	constitución	152	1577.14	64955	152.88	10.34	435.21	37			desconocido
128	naciones	138	1431.88	60281	141.88	10.11	389.65	31			desconocido
129	deponer	15	155.64	6567	15.46	10.09	42.29	10			desconocido
130	vea él	33	342.41	14505	34.14	10.05	92.81	10			desconocido
131	unidas	102	1058.34	45080	106.10	10.00	285.85	29			desconocido
