bujarin,6.58
bujará,30.07
bula,10.34
bund,6.58
bunsen,11.28
burbujear,2.82
burdigala,2.82
burguesa,21.62
burguesía,137.22
burgundio,16.92
burgués,27.26
burocracia,44.17
burocrático,24.44
burócrata,12.22
busca,4.7
bushnell,26.32
báltico,29.14
bárbaro,99.62
bélico,88.34
bética,13.16
búlgaros,17.86
cabe,6.58
cabrestant,2.82
cacao,8.46
caciquil,8.46
caciquismo,7.52
cadafalch,7.52
cadalso,4.7
cajal,17.86
calcedonia,14.1
calcolítico,4.7
caldeo,19.74
cale,10.34
calentar él,8.46
calibrar,5.64
califa,7.52
califal,6.58
califas,2.82
califato,49.81
caloría,13.16
calvinismo,6.58
calvinista,6.58
calza,19.74
calzón,20.68
calígula,10.34
calórico,6.58
cambises,8.46
camboyano,7.52
campaniforme,3.76
campesinado,2.82
campesino,68.61
campomanes,29.14
canalejas,10.34
cananeo,7.52
canaán,27.26
canela,18.8
canovista,2.82
cantones,8.46
cantábrica,13.16
cantábrico,12.22
canvi,4.7
capadocia,15.98
capeto,11.28
capitación,6.58
capitalidad,17.86
capitalismo,10.34
capitalista,8.46
capitalizado,2.82
capitanía,32.89
capitolina,5.64
capitular,24.44
capmany,8.46
carabela,22.56
caracalla,16.92
caracterizado,120.3
caracterizar él,9.4
caral,4.7
carbonato,23.5
carbón,12.22
carcasona,11.28
cardano,5.64
cardial,2.82
carestía,9.4
carib,2.82
caribes,8.46
caristo,2.82
cariz,8.46
carlista,18.8
carlomagno,94.92
carlomán,4.7
carnot,6.58
carolingia,21.62
carolingio,3.76
carraca,5.64
carro,134.4
cartaginense,4.7
cartaginés,18.8
cartelismo,3.76
carthago,13.16
cartografiar,10.34
cartografía,35.71
cartógrafo,24.44
casiodoro,5.64
casta,40.41
castellana,2.82
castidad,14.1
castizo,5.64
castración,7.52
catacumba,9.4
catalana,4.7
catalanas,10.34
catalanista,11.28
catalán,296.99
cataláunicos,6.58
cataplasma,2.82
catapulta,8.46
catarismo,5.64
catarsis,4.7
catastrofismo,8.46
catastrofista,2.82
catastrófico,20.68
catecismo,8.46
catolicismo,84.59
catástrofe,41.35
catódico,9.4
católico,177.63
causis,4.7
cauterización,5.64
caída,343.98
cebada,41.35
cebado,31.95
cebar,4.7
ceca,6.58
ceda,11.28
ceilán,16.92
celibato,7.52
celso,22.56
celta,76.13
celtas,4.7
celtíbero,9.4
cenetista,3.76
cenit,8.46
censitario,7.52
censor,9.4
censura,98.68
centauro,2.82
centeno,19.74
centralismo,11.28
centralista,13.16
centralización,20.68
centralizado,73.31
centralizador,4.7
centralizar,23.5
centrifugadora,4.7
centroasiático,7.52
centroeuropa,3.76
centuria,53.57
centuries,9.4
cenómano,2.82
cepa,48.87
cera,39.47
cercamiento,3.76
cercano,11.28
cercenar,4.7
cerdaña,15.98
cerdeña,57.33
cerdo,4.7
cerdá,10.34
cereal,143.8
ceremonioso,9.4
cerevisiae,7.52
cerveza,244.36
cerámica,182.33
cesarea,24.44
cesaropapismo,4.7
cesio,7.52
cesárea,6.58
ceñido,25.38
ceñir él,3.76
chagatai,7.52
chakri,9.4
champa,6.58
champaña,11.28
chandragupta,9.4
chantaje,8.46
chapelier,2.82
charaka,4.7
charcot,8.46
charlestón,2.82
chartier,8.46
chaucer,7.52
chauliac,3.76
chenla,2.82
chernenko,4.7
childe,8.46
china,9.4
chino,468.98
chintila,2.82
chirurgiae,3.76
chispa,19.74
chocolate,269.73
chola,20.68
chomón,3.76
christianismi,3.76
christianity,7.52
chulalongkorn,5.64
churchill,47.93
cibernética,5.64
ciencia,812.96
científico,250
cilantro,4.7
cimbria,2.82
cimbrio,6.58
cimbro,4.7
cimentado,3.76
cinematógrafo,13.16
cinquecento,4.7
cintura,32.89
cipayo,3.76
circunnavegación,6.58
circunnavegar,6.58
cirene,10.34
cirugía,125.94
cirujano,109.96
cisalpina,9.4
cisjordania,29.14
cisma,21.62
cisterciens,5.64
citar él,13.16
citerior,5.64
citio,4.7
ciurana,2.82
civilización,10.34
civilizado,12.22
clandestinidad,25.38
clarificar,6.58
clarós,2.82
clasicismo,20.68
clerical,14.1
clerk,10.34
clero,146.61
cleómenes,4.7
clientela,12.22
clientelar,7.52
clientelismo,8.46
clodoveo,15.98
clorofila,9.4
clovis,7.52
cluniacense,2.82
cluny,10.34
clérigo,79.89
clínico,3.76
cnido,6.58
coacción,8.46
coadyuvó,5.64
cobrar,131.58
coch,4.7
cochinchina,6.58
cochinos,6.58
cocina,356.2
cocinado,6.58
cocinero,59.21
coexistencia,10.34
coexistir,25.38
cogul,6.58
cohesionado,6.58
cohesionar,3.76
coira,13.16
colaboracionista,10.34
colapso,96.8
colbert,18.8
colectivismo,9.4
colectivista,6.58
colectivización,17.86
colectivizado,2.82
colectivizar,5.64
coloid,3.76
colonato,6.58
colonia,427.63
colonial,263.15
colonialismo,36.65
colonización,136.28
colonizada,3.76
colonizado,9.4
colonizador,31.95
colonizar,56.39
colono,185.15
colorant,8.46
columbano,3.76
columela,5.64
comadrona,8.46
combatientes,15.04
combatir él,10.34
comecon,5.64
comediants,2.82
comensal,11.28
comercializar él,7.52
comerciant,4.7
comerciante,187.97
comerciar,55.45
comercio,718.98
comino,7.52
compagnie,11.28
companys,13.16
compartimentado,3.76
compendio,2.82
complutum,8.46
comportar,71.43
comprehensive,8.46
computador,72.37
comstock,6.58
comte,20.68
comuneros,5.64
comunismo,109.96
comunista,208.64
conato,4.7
concepción,148.49
concerniente,9.4
concerning,7.52
concilio,54.51
concilios,4.7
concise,6.58
concordato,24.44
concubina,17.86
condal,31.95
condimento,20.68
condonar,4.7
conductismo,10.34
condé,14.1
condón,6.58
confección,29.14
confederación,173.87
confederation,4.7
confesional,10.34
confiscación,20.68
conflagración,4.7
conflictividad,16.92
conflicto,668.23
confrontada,2.82
confucianismo,23.5
confuciano,8.46
confucio,13.16
confín,10.34
conjuración,2.82
conllevar,72.37
conmocionar,6.58
connivencia,5.64
conquista,447.36
conquistado,74.25
conquistar,371.24
conquisto,11.28
consensuado,13.16
consensual,6.58
consequences,5.64
considerando él,3.76
consignado,5.64
consiguiente,40.41
consolidación,79.89
consolidar,190.79
consonancia,17.86
conspiración,7.52
constancio,62.03
constante,14.1
constantino,234.02
constantinopla,195.49
constitucionalismo,6.58
constitución,184.21
constitutio,2.82
constreñir,2.82
consumido,23.5
consumismo,8.46
consumo,302.63
contabilidad,67.67
contable,2.82
contagiar,8.46
contagiós,5.64
contemporaneidad,3.76
contencioso,4.7
contentar él,3.76
continent,5.64
continente,326.12
continuador,11.28
contrabandear,3.76
contracultural,6.58
contrapartida,15.04
contrapoder,4.7
contraponer,11.28
contrarreforma,4.7
contrarreformista,3.76
contrarrestar él,5.64
contratación,7.52
controlado,173.87
convencionalmente,2.82
convergència,5.64
converso,35.71
convertibilidad,6.58
convicto,11.28
convulso,15.98
cooperativa,51.69
cooperativismo,10.34
cooperativista,6.58
coordinar él,6.58
copiada,3.76
copista,7.52
copto,9.4
copérnico,14.1
coquinario,8.46
cordial,10.34
cordialidad,4.7
cordis,4.7
corduba,3.76
cordus,3.76
coriandro,6.58
corinto,33.83
corona,257.52
corporativista,6.58
corporis,5.64
corpus,16.92
corpuscular,9.4
correligionario,8.46
correns,3.76
cortesana,5.64
cortesán,10.34
corvea,2.82
corvino,13.16
cosecha,84.59
cosida,8.46
cosmas,5.64
cosmo,14.1
cosmogonía,5.64
cosmológico,7.52
cosmopolita,16.92
costumbre,243.42
costumbrismo,10.34
costura,42.29
coty,6.58
courbet,7.52
cournot,3.76
cousteau,5.64
cowles,4.7
coyuntura,32.89
coyuntural,5.64
crac,2.82
creciente,20.68
crecimiento,510.33
credo,16.92
cresques,5.64
creta,57.33
cretense,5.64
crick,25.38
crimea,143.8
criminalización,9.4
criminalizar,13.16
criptoanálisis,14.1
criptografía,31.01
criptojudío,2.82
crisis,647.55
crisol,6.58
crispación,2.82
cristalización,8.46
cristalizar,16.92
cristalografía,13.16
cristiandad,13.16
cristianismo,391.91
cristianización,33.83
cristianizar,9.4
cristiano,255.64
cristianos,117.48
croata,14.1
croatas,12.22
cromatografía,32.89
cromwell,30.07
cronología,51.69
crookes,8.46
crotona,10.34
cruento,11.28
cruzada,42.29
cruzadas,23.5
cruzado,16.92
crécy,3.76
ctesifonte,10.34
cuantitativo,43.23
cuantización,5.64
cuaternaria,2.82
cuba,4.7
cubagua,5.64
cubano,27.26
cubismo,4.7
cuchara,13.16
cuestionado,13.16
cugnot,9.4
cuisine,27.26
cuius,7.52
cuixart,3.76
culinario,115.6
culmen,4.7
culminación,31.01
cultivable,16.92
cultivador,7.52
cultivar él,11.28
cultivo,406.01
cultura,1261.26
culturalista,2.82
culturelle,10.34
cumano,5.64
cumaná,12.22
cuneiform,11.28
cuneiforme,21.62
curación,45.11
curandero,7.52
curie,19.74
curl,4.7
cusa,5.64
cuvier,29.14
cuxhaven,3.76
cuzqueño,8.46
cuáquero,13.16
cuño,6.58
cámbrico,11.28
cántabro,29.14
cátaro,8.46
cáustico,5.64
cáñamo,13.16
cédula,30.07
céltico,10.34
cénit,5.64
céntimo,15.04
césar,15.98
códiz,18.8
cóncava,4.7
dachau,13.16
dacia,20.68
dadaísmo,4.7
daguerre,4.7
daguerrotipo,10.34
daimyo,10.34
dalmacia,47.93
dalton,33.83
danelaw,2.82
daria,16.92
darwin,58.27
datación,42.29
datada,9.4
datado,73.31
davy,14.1
debatido,11.28
debilidad,88.34
debilitado,31.01
debilitamiento,17.86
debilitar,79.89
decadencia,171.99
decadente,13.16
decair,40.41
decisivo,147.55
declive,125
decreceír,5.64
decumanus,2.82
decurionum,3.76
decurión,7.52
decán,13.16
deductivo,5.64
deflación,10.34
deformar,14.1
deificar,4.7
dejima,6.58
delacroix,9.4
delinear,9.4
demagógico,2.82
democratización,16.92
democratizar,5.64
democrático,172.93
demoledor,5.64
demótico,3.76
denario,7.52
denigrant,3.76
deponer,59.21
deportación,30.07
deportar,36.65
depositario,5.64
depravado,4.7
depreciación,7.52
depresión,42.29
depurado,9.4
derechas,3.76
derechista,15.04
derogación,17.86
derogar,31.95
derretir él,3.76
derrocado,10.34
derrocamiento,32.89
derrocar,115.6
derroche,4.7
derrumbamiento,7.52
desaceleración,8.46
desafiado,4.7
desajust,5.64
desalentar,7.52
desamortización,19.74
desarrollar él,60.15
desarrollismo,11.28
desarrollista,4.7
desarticulación,6.58
desarticular,8.46
