selection_rank	term	freq_abs_domain	freq_rel_dom_ppm	freq_abs_global	freq_rel_glob_ppm	specificity_ratio	log_likelihood	n_articles	qid_wikidata	depth	nivel_abstraccion
197	relativity	6	49.13	544	1.28	38.79	32.14	5			desconocido
198	theories	8	65.50	734	1.73	38.32	42.67	7			desconocido
199	despreciable	10	81.88	929	2.19	37.84	53.10	9			desconocido
200	anomalía	52	425.77	4835	11.38	37.81	276.01	18			desconocido
201	problema	11	90.07	1039	2.45	37.21	58.05	6			desconocido
202	denotado	10	81.88	945	2.22	37.20	52.76	6			desconocido
203	clerk	7	57.32	665	1.57	37.00	36.86	5			desconocido
204	curvatura	45	368.45	4281	10.08	36.95	236.84	16			desconocido
205	supernova	26	212.88	2474	5.82	36.94	136.83	5			desconocido
206	discontinuidad	13	106.44	1261	2.97	36.23	67.93	7			desconocido
207	constitutivo	22	180.13	2136	5.03	36.19	114.91	8			desconocido
208	rigidez	33	270.20	3205	7.54	36.18	172.35	9			desconocido
209	electromagnética	13	106.44	1264	2.97	36.14	67.86	9			desconocido
210	observable	13	106.44	1273	3.00	35.88	67.68	7			desconocido
211	subcampo	6	49.13	593	1.40	35.55	31.13	6			desconocido
212	interaccionar	16	131.01	1584	3.73	35.49	82.96	5			desconocido
213	tectónico	23	188.32	2308	5.43	35.01	118.65	8	Q78125729		desconocido
214	leonhard	10	81.88	1008	2.37	34.85	51.50	9			desconocido
215	brahe	6	49.13	610	1.44	34.55	30.80	5			desconocido
216	holográfico	7	57.32	714	1.68	34.43	35.89	6			desconocido
217	vectorial	74	605.90	7642	17.99	34.01	377.60	19			desconocido
218	estadístico	112	917.04	11795	27.76	33.34	567.23	26			desconocido
219	galaxias	42	343.89	4466	10.51	33.02	211.92	9			desconocido
220	detección	88	720.53	9359	22.03	33.01	444.00	15			desconocido
221	positrón	7	57.32	745	1.75	32.99	35.31	5			desconocido
222	transformado	56	458.52	5973	14.06	32.92	282.23	5			desconocido
223	excitar	10	81.88	1072	2.52	32.75	50.30	6			desconocido
224	sustentación	19	155.57	2049	4.82	32.55	95.35	5			desconocido
225	predicción	60	491.27	6486	15.27	32.47	300.82	35			desconocido
226	sísmico	43	352.08	4648	10.94	32.47	215.59	7			desconocido
227	entropía	24	196.51	2606	6.13	32.33	120.12	11			desconocido
228	logarítmico	8	65.50	869	2.05	32.31	40.03	6			desconocido
229	teoría	69	564.96	7619	17.93	31.78	343.09	22			desconocido
230	calcular él	9	73.69	994	2.34	31.78	44.75	8			desconocido
231	bidimensional	20	163.76	2225	5.24	31.54	99.16	7			desconocido
232	kelvin	16	131.01	1789	4.21	31.38	79.17	9			desconocido
233	constituyent	15	122.82	1681	3.96	31.31	74.15	10			desconocido
234	acoplamiento	31	253.82	3503	8.24	31.05	152.75	15			desconocido
235	polímero	45	368.45	5122	12.06	30.83	221.10	6			desconocido
236	oscilación	34	278.39	3871	9.11	30.82	167.03	19			desconocido
237	bohr	11	90.07	1259	2.96	30.65	53.93	5			desconocido
238	cuerda	301	2464.55	34670	81.60	30.46	1471.96	23			desconocido
239	lectures	10	81.88	1172	2.76	29.93	48.57	6			desconocido
240	computacional	49	401.21	5748	13.53	29.90	237.88	30			desconocido
241	galaxia	87	712.34	10242	24.11	29.80	421.76	11			desconocido
242	cósmico	47	384.83	5534	13.02	29.79	227.83	12			desconocido
243	dynamics	20	163.76	2357	5.55	29.76	96.92	10			desconocido
244	interacción	204	1670.32	24336	57.28	29.40	983.72	63			desconocido
245	torsión	19	155.57	2295	5.40	29.03	91.16	7			desconocido
246	microscopio	27	221.07	3269	7.69	28.96	129.42	7			desconocido
247	cuadrático	12	98.25	1454	3.42	28.94	57.50	8			desconocido
248	amplitud	61	499.46	7430	17.49	28.79	291.69	24			desconocido
249	turbulencia	16	131.01	1958	4.61	28.65	76.36	10			desconocido
250	enunciar	10	81.88	1227	2.89	28.58	47.68	5			desconocido
251	órbita	226	1850.46	27830	65.50	28.47	1075.90	20			desconocido
252	magnético	136	1113.55	16825	39.60	28.34	646.22	30			desconocido
253	mapear	8	65.50	999	2.35	28.08	37.87	5			desconocido
254	cosmológico	8	65.50	1000	2.35	28.05	37.85	6			desconocido
