selection_rank	term	freq_abs_domain	freq_rel_dom_ppm	freq_abs_global	freq_rel_glob_ppm	specificity_ratio	log_likelihood	n_articles	qid_wikidata	depth	nivel_abstraccion
465	fracción	38	331.39	12934	30.44	10.92	112.52	18			desconocido
466	interactuar	24	209.30	8175	19.24	10.91	71.03	18			desconocido
467	dispersar	18	156.97	6133	14.43	10.90	53.27	13			desconocido
468	técnicas	13	113.37	4435	10.44	10.89	38.44	11			desconocido
469	pigmento	14	122.09	4781	11.25	10.88	41.37	10			desconocido
470	lámpara	23	200.58	7926	18.65	10.78	67.59	10			desconocido
471	ángulo	76	662.77	26248	61.78	10.76	223.03	16			desconocido
472	digestivo	12	104.65	4155	9.78	10.73	35.16	6			desconocido
473	vegetal	12	104.65	4172	9.82	10.69	35.07	7			desconocido
474	análisis	25	218.02	8754	20.60	10.61	72.74	15			desconocido
475	distorsión	11	95.93	3854	9.07	10.60	31.99	8			desconocido
476	defecto	37	322.67	12994	30.58	10.58	107.46	14			desconocido
477	teórico	65	566.84	22905	53.91	10.54	188.38	27			desconocido
478	útil	82	715.10	29021	68.30	10.50	237.00	47			desconocido
479	tejido	72	627.89	25600	60.25	10.45	207.49	22			desconocido
480	limitación	38	331.39	13513	31.80	10.45	109.50	22			desconocido
481	remedio	13	113.37	4627	10.89	10.44	37.44	6			desconocido
482	ruido	37	322.67	13199	31.07	10.41	106.41	12			desconocido
483	droga	70	610.45	25025	58.90	10.39	201.04	20			desconocido
484	contaminación	35	305.22	12620	29.70	10.30	99.98	15			desconocido
485	observado	20	174.41	7216	16.98	10.30	57.11	14			desconocido
486	reflexión	41	357.55	14805	34.85	10.29	117.01	8			desconocido
487	calcular	65	566.84	23772	55.95	10.16	184.01	33			desconocido
488	material	349	3043.52	128349	302.09	10.10	984.47	82			desconocido
489	frecuencia	171	1491.24	63065	148.43	10.07	481.49	46			desconocido
490	minimizar	18	156.97	6650	15.65	10.05	50.63	14			desconocido
491	vector	38	331.39	14057	33.08	10.04	106.79	11			desconocido
492	selectivo	16	139.53	5924	13.94	10.03	44.94	8			desconocido
493	potencial	38	331.39	14081	33.14	10.02	106.67	22			desconocido
494	precisión	51	444.75	18915	44.52	10.01	143.09	25			desconocido
495	filtro	28	244.18	10394	24.46	10.01	78.51	10			desconocido
