selection_rank	term	freq_abs_domain	freq_rel_dom_ppm	freq_abs_global	freq_rel_glob_ppm	specificity_ratio	log_likelihood	n_articles	qid_wikidata	depth	nivel_abstraccion
88	trópico	17	321.85	2211	5.20	62.32	106.92	11			desconocido
89	drenado	9	170.39	1195	2.81	61.03	56.23	6			desconocido
90	corcho	10	189.32	1352	3.18	59.93	62.13	5			desconocido
91	estacional	40	757.29	5426	12.77	59.73	248.24	24			desconocido
92	subtropical	77	1457.78	10614	24.98	58.77	475.43	31			desconocido
93	marea	56	1060.20	7828	18.42	57.95	344.22	14			desconocido
94	sedimento	56	1060.20	7837	18.45	57.88	344.09	18			desconocido
95	nublado	11	208.25	1541	3.63	57.82	67.57	5			desconocido
96	evaporación	18	340.78	2543	5.99	57.34	110.27	13			desconocido
97	espaciado	7	132.53	1000	2.35	56.70	42.73	6			desconocido
98	hidrológico	16	302.92	2334	5.49	55.52	97.00	8			desconocido
99	sumidero	6	113.59	880	2.07	55.21	36.31	5			desconocido
100	epífita	8	151.46	1196	2.81	54.16	48.11	6			desconocido
101	estrato	43	814.09	6440	15.16	54.06	258.47	18			desconocido
102	oceánica	13	246.12	1976	4.65	53.26	77.76	7			desconocido
103	angiosperma	7	132.53	1094	2.57	51.79	41.49	7			desconocido
104	hojarasca	7	132.53	1109	2.61	51.09	41.30	5			desconocido
105	humedad	80	1514.58	12835	30.21	50.45	470.03	36			desconocido
106	microclima	6	113.59	966	2.27	50.27	35.21	6			desconocido
107	fotosíntesis	12	227.19	1953	4.60	49.72	70.17	7			desconocido
108	deforestación	19	359.71	3099	7.29	49.62	111.02	11			desconocido
109	arce	7	132.53	1160	2.73	48.83	40.68	5			desconocido
110	gramínea	11	208.25	1879	4.42	47.36	63.27	8			desconocido
111	reforestación	6	113.59	1031	2.43	47.08	34.44	5			desconocido
112	robl	16	302.92	2751	6.47	47.05	91.83	11			desconocido
113	ecuador	15	283.98	2579	6.07	47.05	86.09	8			desconocido
114	encina	18	340.78	3163	7.44	46.03	102.54	7			desconocido
115	árido	22	416.51	3945	9.29	45.10	124.45	11			desconocido
116	leñoso	7	132.53	1264	2.97	44.79	39.50	6			desconocido
117	castor	7	132.53	1267	2.98	44.68	39.47	5			desconocido
118	duna	25	473.31	4542	10.69	44.51	140.78	9			desconocido
119	matorral	47	889.81	8636	20.33	44.01	263.63	25			desconocido
120	sedimentación	9	170.39	1674	3.94	43.47	50.27	7			desconocido
121	estancado	10	189.32	1872	4.41	43.19	55.73	7			desconocido
122	pino	66	1249.53	12439	29.28	42.90	366.92	18			desconocido
123	precipitación	108	2044.68	20630	48.56	42.33	597.57	31			desconocido
124	follaje	13	246.12	2577	6.07	40.78	70.99	9			desconocido
125	desértico	17	321.85	3383	7.96	40.62	92.70	6			desconocido
126	ecología	17	321.85	3460	8.14	39.71	91.95	13			desconocido
127	frondoso	8	151.46	1654	3.89	39.09	43.03	6			desconocido
128	junco	9	170.39	1881	4.43	38.67	48.21	7			desconocido
129	boscoso	24	454.37	5101	12.01	38.02	127.78	16			desconocido
130	tipos	16	302.92	3410	8.03	37.92	85.10	15			desconocido
